Tipo de Comprobante	Codigo Unidad de Negocio	Descripción unidad de negocio	num_doc	tipo_doc	mes	año	Fecha contable	UF	fecha pago factura	RUT proveedor	Razon Social Proveedor	exento_detalle	exento_detalle_uf	afecto_detalle	afecto_detalle_uf	iva_detalle	total_por_documento	concepto1_codigo	concepto1	centro_de_costo	observaciones	Glosa encabezado comprobante	Glosa detalle comprobante	cuenta_contable
T-306	02	LA QUEBRADA	1838981	FACE	1	2026	2026-01-26	39718.89	25/02/2026	95002000-8	PIÑA HNOS. S.A.	0	0	8920	0.2245782800073214	1694.8	16969	425	425	02	FACE/1838981/95002000-8/PIÑA HNOS.S.A	FACE - 1838981: FACE/1838981/95002000-8/PIÑA HNOS.S.A	Servicio	1-2-01-004
T-307	02	LA QUEBRADA	2496	FACE	1	2026	2026-01-27	39716.32	26/02/2026	76620785-5	TRANSPORTES NV S.P.A.	0	0	408000	10.27285508828612	77520	485520	505	505	02	FACE/2496/76620785-5/TRANSPORTES NV SPA	FACE - 2496: FACE/2496/76620785-5/TRANSPORTES NV SPA	Servicio	1-2-01-005
T-308	02	LA QUEBRADA	114065	FACE	1	2026	2026-01-27	39716.32	26/02/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	18696	0.470738477280876	3552.24	22248	424	424	02	FACE/114065/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 114065: FACE/114065/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-309	02	LA QUEBRADA	449237	FACE	1	2026	2026-01-28	39713.76	27/02/2026	76483280-9	EL ARRAYAN FERRETERIA LTDA	0	0	23800	0.5992885085673076	4522	28322	406	406	02	FACE/449237/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	FACE - 449237: FACE/449237/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	Servicio	1-2-01-004
T-31	01	OF. CENTRAL ICEMM	6176	FACE	9	2025	2025-09-23	39485.65	31/10/2025	78191700-1	ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	0	0	500000	12.66282814136275	95000	595000	902	902	01	FACE - 6176	FACE - 6176: 6176 ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	Servicio	1-2-01-009
T-310	02	LA QUEBRADA	1639497	FACE	1	2026	2026-01-28	39713.76	27/02/2026	78610360-6	COMERCIAL E INDUSTRIAL NOVA SEGURIDAD LIMITADA	0	0	82560	2.078876439803232	15686.4	98246	409	409	02	FACE/1639497/78610360-6/COMERCIAL E IND. NOVASEGURIDAD LTDA	FACE - 1639497: FACE/1639497/78610360-6/COMERCIAL E IND. NOVASEGURIDAD LTDA	Servicio	1-2-01-004
T-311	02	LA QUEBRADA	449399	FACE	1	2026	2026-01-29	39711.2	28/02/2026	76483280-9	EL ARRAYAN FERRETERIA LTDA	0	0	40000	1.00727250750418	7600	47600	409	409	02	FACE/449399/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	FACE - 449399: FACE/449399/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	Servicio	1-2-01-004
T-312	02	LA QUEBRADA	552922	FACE	1	2026	2026-01-29	39711.2	30/01/2026	99530740-5	GB INGENIERIA EN FIJACIONES SA.	0	0	255000	6.421362235339148	48450	303450	106	106	02	FACE/552922/99530740-5/GB INGENIERIA EN FIJACIONES S.A.	FACE - 552922: FACE/552922/99530740-5/GB INGENIERIA EN FIJACIONES S.A.	Servicio	1-2-01-001
T-313	02	LA QUEBRADA	4332175	FACE	1	2026	2026-01-29	39711.2	28/02/2026	94707000-2	FERRETERIA COVADONGA LIMITADA	0	0	428067	10.7795030117448	81332.73	509400	113	113	02	FACE/4332175/94707000-2/FERRETERIA COVADONGA LTDA.	FACE - 4332175: FACE/4332175/94707000-2/FERRETERIA COVADONGA LTDA.	Servicio	1-2-01-001
T-314	02	LA QUEBRADA	221735	FACE	1	2026	2026-01-30	39708.63	01/03/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	86100	2.16829439847207	16359	102459	106	106	02	FACE/221735/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 221735: FACE/221735/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-001
T-315	02	LA QUEBRADA	221736	FACE	1	2026	2026-01-30	39708.63	01/03/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	13010	0.3276365868074522	2471.9	39044	143	143	02	FACE/221736/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 221736: FACE/221736/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-001
T-315	02	LA QUEBRADA	221736	FACE	1	2026	2026-01-30	39708.63	01/03/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	19800	0.4986321613211033	3762	39044	424	424	02	FACE/221736/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 221736: FACE/221736/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-316	01	OF. CENTRAL ICEMM	72807502	FACE	1	2026	2026-01-01	39731.79	20/01/2026	76124890-1	TELEFONICA MOVILES CHILE S.A.	0	0	29365	0.7390807210045155	5579.35	34944	903	903	01	FACE/72807502/76124890-1/TELEFONICA MOVILES CHILE S.A.	FACE - 72807502: FACE/72807502/76124890-1/TELEFONICA MOVILES CHILE S.A.	Servicio	1-2-01-009
T-317	02	LA QUEBRADA	1296773	FACE	1	2026	2026-01-02	39735.63	28/01/2026	83574800-6	PATRICIO LIOI Y CIA. LTDA.	0	0	285000	7.172404212541742	54150	339150	515	515	02	FACE/1296773/83574800-6/PATRICIO LIOI Y CIA.LTDA.	FACE - 1296773: FACE/1296773/83574800-6/PATRICIO LIOI Y CIA.LTDA.	Servicio	1-2-01-005
T-318	02	LA QUEBRADA	3550113	FACE	1	2026	2026-01-02	39735.63	28/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	59845	1.506079052980914	11370.55	71216	515	515	02	FACE/3550113/81293200-4/AUSIN HNOS. S.A.	FACE - 3550113: FACE/3550113/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-005
T-319	02	LA QUEBRADA	14186200	FACE	1	2026	2026-01-02	39735.63	29/01/2026	96556940-5	PROVEEDORES INTEGRALES PRISA S.A.	0	0	34570	0.8700000478160281	6568.3	41138	412	412	02	FACE/14186200/96556940-5/PROVEEDORES INTEGRALES PRISA S.A.	FACE - 14186200: FACE/14186200/96556940-5/PROVEEDORES INTEGRALES PRISA S.A.	Servicio	1-2-01-004
T-32	01	OF. CENTRAL ICEMM	1064687	FCEE	7	2025	2025-07-18	39244.92	17/08/2025	60910000-1	UNIVERSIDAD DE CHILE	19980	0.5091104785026954	0	0	0	19980	911	911	01	F/1064687 UNIVERSIDAD DE CHILE	FCEE - 1064687: F/1064687 UNIVERSIDAD DE CHILE	Servicio	1-2-01-009
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	173250	4.360066771308269	32917.5	1381778	106	106	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	508200	12.78952919583759	96558	1381778	112	112	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	358100	9.012062977232272	68039	1381778	115	115	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	9630	0.2423517633921999	1829.7	1381778	409	409	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-004
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	76740	1.931264207966503	14580.6	1381778	425	425	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-004
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	8400	0.211397176790704	1596	1381778	426	426	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-004
T-320	02	LA QUEBRADA	3550578	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	26837	0.6753888135157289	5099.03	1381778	515	515	02	FACE/3550578/81293200-4/AUSIN HNOS. S.A.	FACE - 3550578: FACE/3550578/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-005
T-321	02	LA QUEBRADA	3550892	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	104074	2.619160687775681	19774.06	123848	426	426	02	FACE/3550892/81293200-4/AUSIN HNOS. S.A.	FACE - 3550892: FACE/3550892/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-004
T-322	02	LA QUEBRADA	3550893	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	198000	4.982933452923736	37620	235621	106	106	02	FACE/3550893/81293200-4/AUSIN HNOS. S.A.	FACE - 3550893: FACE/3550893/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-323	02	LA QUEBRADA	3550911	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	151035	3.800996737688568	28696.65	179732	507	507	02	FACE/3550911/81293200-4/AUSIN HNOS. S.A.	FACE - 3550911: FACE/3550911/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-005
T-324	02	LA QUEBRADA	3550968	FACE	1	2026	2026-01-02	39735.63	29/01/2026	81293200-4	AUSIN HNOS. S.A.	0	0	150664	3.791660029046979	28626.16	179290	109	109	02	FACE/3550968/81293200-4/AUSIN HNOS. S.A.	FACE - 3550968: FACE/3550968/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-325	02	LA QUEBRADA	472	FACE	1	2026	2026-01-02	39735.63	31/12/2025	77006750-2	ASESOR EN SEGURIDAD Y PREVENCION LTDA.	0	0	198220	4.988470045649207	37661.8	235882	403	403	02	FACE/472/77006750-2/ASESORIAS EN SEGURIDAD Y PREVENCION LIMITADA	FACE - 472: FACE/472/77006750-2/ASESORIAS EN SEGURIDAD Y PREVENCION LIMITADA	Servicio	1-2-01-004
T-326	01	OF. CENTRAL ICEMM	3290	FCEE	1	2026	2026-01-08	39758.68	08/01/2026	76181733-7	Inmobliaria Ombe Ltda	198659	4.996619606083502	0	0	0	198659	905	905	01	FCEE/3290/76181733-7/INMOBILIARIA OMBE LIMITADA	FCEE - 3290: FCEE/3290/76181733-7/INMOBILIARIA OMBE LIMITADA	Servicio	1-2-01-009
T-327	01	OF. CENTRAL ICEMM	237	FCEE	1	2026	2026-01-09	39762.52	08/02/2026	99546270-2	INVERSIONES ERGOTEC SPA	238483	5.997683245428107	0	0	0	238483	905	905	01	FCEE/237/99546270-2/ERGOTEC MUEBLES S A	FCEE - 237: FCEE/237/99546270-2/ERGOTEC MUEBLES S A	Servicio	1-2-01-009
T-328	02	LA QUEBRADA			12	2025	2025-12-04	39643.59				416258	10.50000769355147					404	404			Reclasifica V-249 (CTA COSTO)	Reclasifica V-249 (CTA COSTO)	1-1-05-007
T-329	01	OF. CENTRAL ICEMM			10	2025	2025-10-24	39562				7581266	191.6299984833932					907	907			RECLASS. CTA COSTO V-69	RECLAS. CTA COSTO V-69	1-2-01-009
T-329	01	OF. CENTRAL ICEMM			10	2025	2025-10-24	39562				-7581266	-191.6299984833932					910	910			RECLASS. CTA COSTO V-69	RECLASS. CTA COSTO  V-69	1-2-01-009
T-33	02	LA QUEBRADA	111946	FACE	11	2025	2025-11-20	39643.59	20/12/2025	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	12540	0.3163184767070792	2382.6	14923	106	106	02	FACE/111946/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 111946: FACE/111946/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				3249814	81.846780605585					901	901			Centralización Remuneraciones Enero 2026	Sueldo Base	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				213354	5.373334606018677					901	901			Centralización Remuneraciones Enero 2026	Gratificación	4-2-01-105
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Colacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Movilizacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				270652	6.81638852699348					901	901			Centralización Remuneraciones Enero 2026	Mutual	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				328188	8.26543649371494					901	901			Centralización Remuneraciones Enero 2026	Seguro Invalidez y Sobrevivencia	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				369322	9.301399005240256					901	901			Centralización Remuneraciones Enero 2026	Seguro de Cesantia CI	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				227573	5.731441061782242					901	901			Centralización Remuneraciones Enero 2026	Seguro de Cesantia Solidario	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				21313	0.5367693151198293					901	901			Centralización Remuneraciones Enero 2026	Aporte AFP Empleador	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				191799	4.83047050488754					901	901			Centralización Remuneraciones Enero 2026	Aporte FAPP Compensación Expectativa de Vida	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				10424488	262.5414199894374					901	901			Centralización Remuneraciones Enero 2026	Sueldo Base	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				213354	5.373334606018677					901	901			Centralización Remuneraciones Enero 2026	Gratificación	4-2-01-105
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				200000	5.037013232485612					901	901			Centralización Remuneraciones Enero 2026	Colacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				200000	5.037013232485612					901	901			Centralización Remuneraciones Enero 2026	Movilizacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				15287854	385.0256144715405					901	901			Centralización Remuneraciones Enero 2026	Sueldo Base	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				213354	5.373334606018677					901	901			Centralización Remuneraciones Enero 2026	Gratificación	4-2-01-105
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				193333	4.869104396380704					901	901			Centralización Remuneraciones Enero 2026	Colacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				193333	4.869104396380704					901	901			Centralización Remuneraciones Enero 2026	Movilizacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				4352868	109.6272685763159					901	901			Centralización Remuneraciones Enero 2026	Sueldo Base	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				213354	5.373334606018677					901	901			Centralización Remuneraciones Enero 2026	Gratificación	4-2-01-105
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Colacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Movilizacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				4111229	103.541574373893					901	901			Centralización Remuneraciones Enero 2026	Sueldo Base	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				213354	5.373334606018677					901	901			Centralización Remuneraciones Enero 2026	Gratificación	4-2-01-105
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Colacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Movilizacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				7388901	186.0899605526309					901	901			Centralización Remuneraciones Enero 2026	Sueldo Base	4-2-01-001
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				213354	5.373334606018677					901	901			Centralización Remuneraciones Enero 2026	Gratificación	4-2-01-105
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Colacion	4-2-01-106
T-330	01	OF. CENTRAL ICEMM			1	2026	2026-01-31	39706.07				100000	2.518506616242806					901	901			Centralización Remuneraciones Enero 2026	Movilizacion	4-2-01-106
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				4395108	110.6910857710169					201	201			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				213354	5.373334606018677					201	201			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				76667	1.930863467474872					201	201			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				76667	1.930863467474872					201	201			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				2817670	70.96320537388868					201	201			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				213354	5.373334606018677					201	201			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				100000	2.518506616242806					201	201			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				100000	2.518506616242806					201	201			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				3909687	98.46572576938489					201	201			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				213354	5.373334606018677					201	201			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				100000	2.518506616242806					201	201			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				100000	2.518506616242806					201	201			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				1559699	39.28112250847288					202	202			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				213354	5.373334606018677					202	202			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				12000	0.3022207939491368					202	202			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				12000	0.3022207939491368					202	202			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				1158087	29.16649771684783					203	203			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				213354	5.373334606018677					203	203			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				11200	0.2820727410191943					203	203			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				11200	0.2820727410191943					203	203			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				485100	12.21727559539385					205	205			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				137083	3.452444424744126					205	205			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				10800	0.2719987145542231					205	205			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				10800	0.2719987145542231					205	205			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				233567	5.882400348359835					206	206			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				61705	1.554044507552624					206	206			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				5200	0.1309623440446259					206	206			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				5200	0.1309623440446259					206	206			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				431200	10.85980052923898					206	206			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				113866	2.867722743651034					206	206			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				9600	0.2417766351593094					206	206			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				9600	0.2417766351593094					206	206			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				539000	13.57475066154873					206	206			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				142333	3.584666022096873					206	206			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				12000	0.3022207939491368					206	206			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				12000	0.3022207939491368					206	206			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				215600	5.42990026461949					206	206			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				55733	1.403639292430603					206	206			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				4800	0.1208883175796547					206	206			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				4800	0.1208883175796547					206	206			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				233567	5.882400348359835					206	206			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				61701	1.553943767287974					206	206			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				5200	0.1309623440446259					206	206			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				5200	0.1309623440446259					206	206			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				249600	6.286192514142044					208	208			Centralización Remuneraciones Enero 2026	Sueldo Base	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				121532	3.060791460852207					208	208			Centralización Remuneraciones Enero 2026	Bono Calidad y Productividad	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				406850	10.24654416818386					208	208			Centralización Remuneraciones Enero 2026	Bono Responsabilidad y Compromiso	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				89026	2.242125700176321					208	208			Centralización Remuneraciones Enero 2026	Bono Seguridad y Prevención	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				82282	2.072277613976906					208	208			Centralización Remuneraciones Enero 2026	Gratificación	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				5200	0.1309623440446259					208	208			Centralización Remuneraciones Enero 2026	Colacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				5200	0.1309623440446259					208	208			Centralización Remuneraciones Enero 2026	Movilizacion	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				708334	17.83943865509732					208	208			Centralización Remuneraciones Enero 2026	Viatico	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				240107	6.047110681062115					208	208			Centralización Remuneraciones Enero 2026	Mutual	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				291151	7.332657198257093					208	208			Centralización Remuneraciones Enero 2026	Seguro Invalidez y Sobrevivencia	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				432803	10.90017219029735					208	208			Centralización Remuneraciones Enero 2026	Seguro de Cesantia CI	1-2-01-002
T-330	02	LA QUEBRADA			1	2026	2026-01-31	39706.07				111571	2.809923016808261					208	208			Centralización Remuneraciones Enero 2026	Seguro de Cesantia Solidario	1-2-01-002
